customerID,MonthlyCharges,TotalCharges,tenure,Churn,Contract,InternetService,PaymentMethod,PaperlessBilling
3392-EHMNK,94.1,6302.8,67,No,Two year,Fiber optic,Credit card (automatic),No
5986-WWXDV,19.35,779.2,39,No,One year,No,Bank transfer (automatic),No
3061-BCKYI,19.9,283.75,14,No,Month-to-month,No,Mailed check,No
6179-GJPSO,108.15,4600.7,43,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
7901-TBKJX,101.05,5594.0,56,No,Month-to-month,Fiber optic,Electronic check,Yes
7228-PAQPD,59.1,772.85,14,No,One year,DSL,Credit card (automatic),No
3177-LASXD,71.35,71.35,1,Yes,Month-to-month,Fiber optic,Electronic check,No
7746-QYVCO,55.85,857.8,16,No,One year,DSL,Mailed check,Yes
5804-HYIEZ,106.05,7554.05,70,No,Month-to-month,Fiber optic,Electronic check,Yes
9919-FZDED,84.1,5981.65,72,No,Two year,DSL,Credit card (automatic),Yes
5934-TSSAU,75.3,1702.9,23,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
3486-KHMLI,24.7,467.15,21,No,Month-to-month,No,Mailed check,No
4897-QSUYC,20.15,20.15,1,Yes,Month-to-month,No,Mailed check,Yes
1084-UQCHV,69.75,69.75,1,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),No
8290-YWKHZ,93.2,2931.0,32,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2955-BJZHG,80.85,1400.85,17,Yes,Month-to-month,Fiber optic,Electronic check,No
3806-DXQOM,33.65,137.85,4,Yes,Month-to-month,DSL,Electronic check,Yes
6784-XYJAE,55.8,1941.5,36,No,One year,DSL,Electronic check,No
3933-DQPWX,39.7,1932.75,50,No,Two year,DSL,Credit card (automatic),No
6661-EIPZC,29.5,1423.05,48,No,Month-to-month,DSL,Credit card (automatic),Yes
8957-THMOA,20.15,970.85,50,No,Two year,No,Credit card (automatic),No
2251-PYLPB,79.55,5810.9,72,No,Two year,DSL,Credit card (automatic),No
5555-RNPGT,24.8,223.9,10,No,Month-to-month,No,Credit card (automatic),No
1057-FOGLZ,19.65,391.7,18,No,Month-to-month,No,Mailed check,No
9300-RENDD,79.95,79.95,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0761-AETCS,19.3,19.3,1,Yes,Month-to-month,No,Electronic check,No
8087-LGYHQ,94.05,811.65,9,No,Month-to-month,Fiber optic,Electronic check,Yes
4137-BTIKL,90.75,174.75,2,No,Month-to-month,Fiber optic,Mailed check,No
2190-BCXEC,78.85,3126.85,40,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
6227-FBDXH,99.5,6841.45,69,No,One year,Fiber optic,Bank transfer (automatic),No
2153-MREFK,99.2,3754.6,37,Yes,One year,Fiber optic,Electronic check,Yes
2911-WDXMV,80.55,1406.65,18,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
7206-PQBBZ,70.2,834.7,11,No,Month-to-month,Fiber optic,Electronic check,Yes
3106-ULWFW,85.2,627.4,8,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
0925-VYDLG,75.25,242.0,3,Yes,Month-to-month,Fiber optic,Electronic check,No
4547-FZJWE,59.45,3157.0,55,No,One year,DSL,Credit card (automatic),No
7422-WNBTY,93.35,3092.0,33,No,Month-to-month,Fiber optic,Electronic check,Yes
0842-IWYCP,44.95,2168.9,46,No,Month-to-month,DSL,Bank transfer (automatic),No
3521-HTQTV,26.1,980.35,34,No,Two year,No,Bank transfer (automatic),No
3744-ZBHON,20.2,65.95,3,No,Month-to-month,No,Electronic check,No
3373-DIUUN,21.25,711.9,30,No,Two year,No,Mailed check,No
8383-SGHJU,59.4,1952.8,33,No,One year,DSL,Electronic check,No
7607-QKKTJ,95.0,4368.85,45,No,One year,Fiber optic,Credit card (automatic),Yes
7707-PYBBH,61.9,2647.1,40,No,Month-to-month,DSL,Mailed check,Yes
8984-HPEMB,118.65,8477.6,71,No,Two year,Fiber optic,Electronic check,Yes
4349-GFQHK,54.35,54.35,1,Yes,Month-to-month,DSL,Electronic check,No
4139-DETXS,64.45,4528.0,72,No,Two year,DSL,Bank transfer (automatic),No
9779-DPNEJ,80.15,1790.65,22,No,Month-to-month,Fiber optic,Electronic check,Yes
9805-FILKB,20.2,845.6,46,No,One year,No,Bank transfer (automatic),Yes
5793-YOLJN,21.0,1210.3,55,No,Two year,No,Mailed check,No
0673-IGUQO,20.45,20.45,1,No,Month-to-month,No,Mailed check,No
4123-FCVCB,75.85,854.45,12,No,One year,DSL,Mailed check,Yes
8819-IMISP,80.45,2429.1,31,No,Month-to-month,Fiber optic,Electronic check,Yes
7802-EFKNY,24.95,100.4,5,Yes,Month-to-month,DSL,Electronic check,Yes
8311-UEUAB,75.5,5229.45,67,No,Two year,DSL,Electronic check,Yes
5858-EAFCZ,44.45,44.45,1,No,Month-to-month,DSL,Mailed check,No
8035-BUYVG,42.35,1716.45,40,Yes,One year,DSL,Electronic check,Yes
1163-ONYEY,74.55,3023.55,41,No,Month-to-month,DSL,Credit card (automatic),Yes
9787-XVQIU,75.3,75.3,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
8945-MUQUF,94.8,4837.6,51,Yes,One year,Fiber optic,Electronic check,Yes
5656-MJEFC,48.15,2032.3,42,No,Two year,DSL,Credit card (automatic),No
6082-OQFBA,19.65,436.9,23,No,One year,No,Mailed check,No
8051-HJRLT,70.55,70.55,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
8974-OVACP,20.15,20.15,1,No,Month-to-month,No,Mailed check,No
4010-YLMVT,106.6,5893.95,56,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
1379-FRVEB,91.0,1430.05,15,No,Month-to-month,Fiber optic,Electronic check,Yes
8612-GXIDD,25.4,313.0,12,No,Two year,No,Bank transfer (automatic),Yes
6288-CHQJB,69.95,3871.85,54,No,Two year,DSL,Bank transfer (automatic),No
8160-HOWOX,66.85,458.1,7,No,Month-to-month,DSL,Electronic check,Yes
3023-GFLBR,86.15,2745.7,33,Yes,Month-to-month,Fiber optic,Credit card (automatic),No
6648-INWPS,20.15,341.35,16,No,Month-to-month,No,Electronic check,No
4223-BKEOR,64.85,1336.8,21,No,One year,DSL,Mailed check,No
4079-VTGLK,74.85,2181.75,30,No,Two year,DSL,Electronic check,No
1763-WQFUK,50.5,147.75,3,No,Month-to-month,DSL,Mailed check,Yes
1391-UBDAR,72.9,818.45,11,No,Month-to-month,Fiber optic,Electronic check,No
8894-JVDCV,115.05,7133.45,62,No,One year,Fiber optic,Credit card (automatic),Yes
2023-VQFDL,19.0,348.8,18,No,Month-to-month,No,Electronic check,No
1345-GKDZZ,19.55,128.6,6,No,Month-to-month,No,Mailed check,No
2014-MKGMH,101.1,4674.4,46,No,One year,Fiber optic,Electronic check,Yes
5628-FCGYG,84.1,1737.45,21,No,Month-to-month,Fiber optic,Electronic check,Yes
2560-WBWXF,24.15,1498.85,68,No,Two year,No,Bank transfer (automatic),Yes
0248-IPDFW,50.1,50.1,1,No,Month-to-month,DSL,Electronic check,Yes
7978-DKUQH,74.6,1797.75,25,No,Month-to-month,Fiber optic,Electronic check,Yes
4335-UPJSI,19.75,498.1,24,No,Two year,No,Mailed check,No
0524-IAVZO,85.0,2624.25,30,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2737-YNGYW,80.55,184.1,2,Yes,Month-to-month,Fiber optic,Electronic check,No
1784-EZDKJ,106.8,5498.8,51,No,One year,Fiber optic,Bank transfer (automatic),Yes
9297-FVVDH,84.5,4845.4,57,No,Two year,DSL,Electronic check,Yes
8007-YYPWD,25.05,369.1,15,No,Two year,No,Bank transfer (automatic),No
7101-HRBLJ,83.7,6096.9,72,No,Two year,DSL,Bank transfer (automatic),Yes
5159-YFPKQ,75.8,160.75,2,Yes,Month-to-month,Fiber optic,Electronic check,Yes
6635-CPNUN,96.6,2684.35,28,No,Month-to-month,Fiber optic,Credit card (automatic),No
4021-RQSNY,98.5,3004.15,29,Yes,Month-to-month,Fiber optic,Electronic check,Yes
5453-YBTWV,101.1,6994.8,70,No,Two year,Fiber optic,Credit card (automatic),Yes
5039-LZRQT,20.2,273.25,13,No,One year,No,Mailed check,No
2931-VUVJN,94.05,5483.9,59,No,One year,Fiber optic,Electronic check,Yes
9061-TIHDA,95.25,1233.65,13,Yes,Month-to-month,Fiber optic,Electronic check,Yes
8699-ASUFO,74.4,527.9,7,Yes,Month-to-month,Fiber optic,Mailed check,Yes
6418-PIQSP,81.0,4985.9,62,No,Two year,DSL,Mailed check,No
8220-OCUFY,60.25,1258.35,21,No,One year,DSL,Electronic check,Yes
3995-WFCSM,60.85,111.4,2,No,Month-to-month,DSL,Electronic check,No
1895-QTKDO,43.95,43.95,1,No,Month-to-month,DSL,Credit card (automatic),No
2038-OEQZH,86.05,308.1,4,No,Month-to-month,Fiber optic,Electronic check,No
1178-PZGAB,20.25,383.65,19,No,One year,No,Credit card (automatic),No
7927-AUXBZ,85.15,2555.9,30,Yes,Month-to-month,Fiber optic,Electronic check,No
2626-VEEWG,19.4,1284.2,67,No,Two year,No,Credit card (automatic),Yes
2878-RMWXY,102.65,7550.3,72,No,Two year,Fiber optic,Credit card (automatic),Yes
1657-DYMBM,19.9,1110.05,53,No,Two year,No,Credit card (automatic),No
7311-MQJCH,19.55,99.6,5,No,One year,No,Electronic check,No
7375-WMVMT,95.5,6707.15,71,No,Two year,Fiber optic,Credit card (automatic),Yes
1136-XGEQU,84.15,4164.4,50,No,One year,DSL,Credit card (automatic),Yes
2530-FMFXO,103.2,5873.75,56,No,Two year,Fiber optic,Electronic check,Yes
6844-DZKRF,50.2,109.25,2,No,Month-to-month,DSL,Credit card (automatic),Yes
4695-WJZUE,88.55,179.25,2,Yes,Month-to-month,Fiber optic,Electronic check,Yes
7619-ODSGN,54.75,1338.15,24,Yes,Month-to-month,DSL,Electronic check,No
5970-GHJAW,19.95,862.4,46,No,Two year,No,Credit card (automatic),No
8879-XUAHX,116.25,8564.75,71,No,Two year,Fiber optic,Electronic check,Yes
3689-MOZGR,31.2,926.2,29,No,Month-to-month,DSL,Electronic check,Yes
4195-PNGZS,24.45,1718.2,69,No,Two year,No,Bank transfer (automatic),No
5003-XZWWO,84.2,5956.85,71,No,Two year,DSL,Credit card (automatic),No
3988-RQIXO,91.3,91.3,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
7622-FWGEW,85.65,4824.45,56,No,Two year,DSL,Bank transfer (automatic),Yes
6922-NCEDI,21.2,1238.65,56,No,One year,No,Mailed check,Yes
2514-GINMM,79.5,79.5,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
9891-NQDBD,25.55,672.2,28,No,One year,No,Mailed check,No
6131-IUNXN,20.2,382.2,19,No,Month-to-month,No,Mailed check,No
8548-AWOFC,63.85,4264.6,66,No,Month-to-month,DSL,Electronic check,No
9798-DRYDS,61.95,1070.7,17,No,One year,DSL,Mailed check,Yes
8532-UEFWH,25.75,1345.85,52,No,Two year,No,Mailed check,No
6296-DDOOR,58.2,1045.25,19,No,One year,DSL,Electronic check,No
7951-VRDVK,85.85,3003.55,36,No,One year,DSL,Bank transfer (automatic),No
5931-FLJJF,70.1,467.55,7,Yes,Month-to-month,Fiber optic,Mailed check,Yes
4815-YOSUK,104.9,7537.5,72,No,One year,Fiber optic,Credit card (automatic),Yes
2659-VXMWZ,111.3,7482.1,67,Yes,One year,Fiber optic,Electronic check,Yes
0380-NEAVX,99.85,3343.15,34,No,One year,Fiber optic,Electronic check,Yes
3207-OYBWH,95.25,5427.05,57,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
4285-GYRQC,86.25,587.1,7,Yes,Month-to-month,Fiber optic,Electronic check,Yes
7216-EWTRS,100.8,100.8,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
4365-MSDYN,19.55,161.15,8,No,Month-to-month,No,Bank transfer (automatic),Yes
7036-TYDEC,104.0,7028.5,69,No,Two year,Fiber optic,Electronic check,No
5802-ADBRC,104.4,5232.9,50,No,One year,Fiber optic,Mailed check,Yes
8076-FEZKJ,19.5,225.85,10,No,One year,No,Mailed check,No
5197-YPYBZ,25.25,274.7,12,No,Two year,No,Credit card (automatic),No
8337-MSSXB,86.3,1180.95,14,Yes,Month-to-month,Fiber optic,Electronic check,Yes
4312-GVYNH,49.85,3370.2,70,No,Two year,DSL,Bank transfer (automatic),Yes
8495-LJDFO,108.95,7111.3,64,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
0839-JTCUD,89.9,5958.85,66,No,Two year,DSL,Credit card (automatic),No
5494-WOZRZ,82.0,5999.85,71,No,Two year,DSL,Credit card (automatic),Yes
1302-UHBDD,89.95,1648.45,20,No,Month-to-month,Fiber optic,Electronic check,No
2234-EOFPT,79.35,5753.25,72,No,Two year,DSL,Bank transfer (automatic),Yes
8619-IJNDK,64.05,4492.9,71,No,Two year,DSL,Credit card (automatic),No
8378-LKJAF,101.15,3956.7,38,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
8182-BJDSI,89.95,2625.55,28,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2528-HFYZX,76.45,1233.4,17,Yes,Month-to-month,Fiber optic,Electronic check,Yes
1153-GNOLC,39.1,1309.0,33,No,One year,DSL,Electronic check,Yes
3298-QEICA,34.6,813.45,23,No,Two year,DSL,Mailed check,No
0788-DXBFY,19.55,1108.8,58,No,One year,No,Electronic check,Yes
3597-YASZG,104.45,7349.35,70,No,Two year,Fiber optic,Bank transfer (automatic),Yes
3496-LFSZU,70.5,294.2,4,No,Month-to-month,Fiber optic,Electronic check,No
5242-UOWHD,20.35,929.2,45,No,Two year,No,Mailed check,No
2482-CZGBB,70.0,740.0,10,Yes,Month-to-month,Fiber optic,Electronic check,Yes
6479-SZPLM,19.45,754.5,36,No,Two year,No,Credit card (automatic),No
8097-VBQTZ,69.9,3883.3,54,No,Month-to-month,DSL,Mailed check,Yes
4500-HKANN,59.7,1414.2,23,No,Two year,DSL,Mailed check,No
9917-KWRBE,78.35,3211.2,41,No,One year,DSL,Credit card (automatic),Yes
3420-ZDBMA,71.45,371.6,5,No,Month-to-month,Fiber optic,Mailed check,Yes
2212-LYASK,45.85,1246.4,27,No,One year,DSL,Credit card (automatic),Yes
1393-IMKZG,95.85,95.85,1,No,Month-to-month,Fiber optic,Electronic check,Yes
8069-RHUXK,35.7,2545.7,67,No,Two year,DSL,Credit card (automatic),No
3398-GCPMU,89.55,6448.85,72,No,Two year,DSL,Credit card (automatic),Yes
2908-WGAXL,24.95,1468.9,56,No,Two year,No,Credit card (automatic),Yes
3378-AJRAO,24.85,1013.6,44,No,One year,No,Electronic check,No
1013-QCWAM,100.8,6690.75,66,No,Month-to-month,Fiber optic,Electronic check,Yes
0866-QLSIR,64.4,2088.75,34,Yes,One year,DSL,Mailed check,Yes
6050-FFXES,105.35,7240.65,69,No,Two year,Fiber optic,Bank transfer (automatic),No
7181-BQYBV,102.45,102.45,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0362-RAOQO,19.65,830.25,40,No,Two year,No,Credit card (automatic),No
9554-DFKIC,54.45,1588.7,30,No,Month-to-month,DSL,Bank transfer (automatic),Yes
5527-ACHSO,70.5,829.3,11,No,Month-to-month,DSL,Mailed check,No
0829-DDVLK,20.1,302.45,15,No,One year,No,Credit card (automatic),No
1399-UBQIU,69.35,712.25,11,No,Month-to-month,DSL,Electronic check,Yes
1813-JLKWR,19.8,1336.65,64,No,One year,No,Bank transfer (automatic),No
0336-PIKEI,74.4,5360.75,72,No,Two year,DSL,Bank transfer (automatic),No
7322-OCWHC,93.05,6735.05,72,No,Two year,Fiber optic,Bank transfer (automatic),Yes
9537-VHDTA,51.2,51.2,1,No,Month-to-month,DSL,Mailed check,No
4957-TIALW,65.6,1010.0,15,No,One year,DSL,Credit card (automatic),No
2054-PJOCK,80.55,4847.05,60,No,One year,DSL,Credit card (automatic),No
9150-HEPMB,52.7,3019.7,56,No,One year,DSL,Mailed check,No
9030-QGZNL,20.85,161.65,8,No,Two year,No,Mailed check,No
6204-IEUXJ,80.1,217.55,3,Yes,Month-to-month,Fiber optic,Credit card (automatic),No
3126-WQMGH,52.15,2583.75,49,No,Month-to-month,DSL,Credit card (automatic),Yes
4529-CKBCL,80.2,146.05,2,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2506-CLAKW,98.15,567.45,6,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
7176-WRTNX,114.95,7711.25,70,No,Two year,Fiber optic,Bank transfer (automatic),Yes
1583-IHQZE,112.95,1384.75,12,Yes,Month-to-month,Fiber optic,Mailed check,Yes
5732-IKGQH,104.45,5481.25,52,No,One year,Fiber optic,Bank transfer (automatic),Yes
9239-GZHZE,113.65,8124.2,72,No,Two year,Fiber optic,Credit card (automatic),Yes
7205-BAIAD,20.6,827.3,40,No,Two year,No,Bank transfer (automatic),Yes
0151-ONTOV,70.9,70.9,1,Yes,Month-to-month,Fiber optic,Mailed check,No
4140-MUHUG,86.85,220.95,3,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0093-EXYQL,91.55,3673.6,40,No,Month-to-month,Fiber optic,Electronic check,Yes
8064-RAVOH,49.85,49.85,1,No,Month-to-month,DSL,Electronic check,Yes
0219-QAERP,19.8,576.65,30,No,One year,No,Credit card (automatic),No
0320-JDNQG,99.85,2331.3,23,Yes,Month-to-month,Fiber optic,Electronic check,Yes
7180-PISOG,74.5,74.5,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
9168-INPSZ,104.15,4495.65,44,No,Month-to-month,Fiber optic,Electronic check,No
3571-RFHAR,109.15,6941.2,65,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0015-UOCOJ,48.2,340.35,7,No,Month-to-month,DSL,Electronic check,Yes
5334-AFQJB,25.1,1789.9,72,No,Two year,No,Credit card (automatic),Yes
2754-SDJRD,100.15,908.55,8,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
9578-VRMNM,65.2,1043.35,16,Yes,Month-to-month,DSL,Credit card (automatic),Yes
1587-FKLZB,99.5,6822.15,66,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
6140-QNRQQ,71.55,71.55,1,Yes,Month-to-month,Fiber optic,Mailed check,Yes
8963-JLGJT,55.9,157.55,3,No,Month-to-month,DSL,Mailed check,No
4307-KTUMW,93.9,5029.2,53,Yes,Month-to-month,Fiber optic,Electronic check,No
1465-LNTLJ,64.4,581.7,8,No,Month-to-month,DSL,Credit card (automatic),Yes
5440-FLBQG,108.4,7318.2,69,Yes,Two year,Fiber optic,Bank transfer (automatic),Yes
2135-DQWAQ,85.3,420.45,5,No,Month-to-month,Fiber optic,Mailed check,Yes
4056-QHXHZ,107.45,7576.7,72,No,Two year,Fiber optic,Mailed check,No
7470-MCQTK,48.75,633.4,13,Yes,Month-to-month,DSL,Bank transfer (automatic),Yes
7488-MXJIV,85.65,321.65,4,Yes,Month-to-month,Fiber optic,Electronic check,Yes
7401-JIXNM,91.3,4965.0,54,No,Two year,DSL,Credit card (automatic),No
9339-FIIJL,85.95,6151.9,72,No,Two year,DSL,Bank transfer (automatic),No
2027-FECZV,106.7,1253.9,12,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2672-DZUOY,25.15,25.15,1,Yes,Month-to-month,DSL,Electronic check,Yes
4706-DGAHW,45.2,45.2,1,No,Month-to-month,DSL,Electronic check,No
3870-MQAMG,110.35,5893.15,54,Yes,One year,Fiber optic,Electronic check,No
6670-MFRPK,79.2,5420.65,69,No,Two year,Fiber optic,Credit card (automatic),Yes
6177-PEVRA,55.5,2627.35,48,No,Two year,DSL,Credit card (automatic),No
4800-CZMPC,103.25,5037.55,48,Yes,One year,Fiber optic,Credit card (automatic),Yes
4813-HQMGZ,90.25,743.75,8,No,Month-to-month,Fiber optic,Electronic check,Yes
7579-KKLOE,91.25,6589.6,71,No,Two year,DSL,Mailed check,Yes
7377-DMMRI,47.8,92.45,2,Yes,Month-to-month,DSL,Electronic check,Yes
8402-EIVQS,100.9,6733.15,67,No,One year,Fiber optic,Credit card (automatic),Yes
4947-DSMXK,97.7,3410.0,34,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
7245-NIIWQ,69.85,199.85,3,No,Month-to-month,Fiber optic,Electronic check,Yes
0002-ORFBO,65.6,593.3,9,No,One year,DSL,Mailed check,Yes
3324-OIRTO,104.65,7288.4,71,No,One year,Fiber optic,Bank transfer (automatic),Yes
5414-OFQCB,90.45,5229.8,57,No,Two year,Fiber optic,Credit card (automatic),Yes
4967-WPNCF,63.7,4464.8,72,No,Two year,DSL,Bank transfer (automatic),Yes
8552-OBVRU,104.5,5068.05,48,No,Month-to-month,Fiber optic,Electronic check,Yes
8499-BRXTD,20.1,401.85,18,No,One year,No,Mailed check,No
9154-QDGTH,104.3,4451.85,43,No,One year,Fiber optic,Credit card (automatic),Yes
8197-BFWVU,93.25,6688.95,72,No,Two year,DSL,Bank transfer (automatic),Yes
2577-GVSIL,73.45,2661.1,35,No,One year,DSL,Bank transfer (automatic),Yes
9367-OIUXP,20.7,73.05,4,No,Month-to-month,No,Mailed check,No
6770-UAYGJ,25.25,1211.65,49,No,Two year,No,Mailed check,No
6463-HHXJR,100.5,7030.65,71,No,Two year,Fiber optic,Bank transfer (automatic),No
7928-VJYAB,90.6,1020.2,11,No,Month-to-month,Fiber optic,Electronic check,No
1187-WILMM,89.4,5597.65,63,No,Two year,DSL,Credit card (automatic),Yes
9776-OJUZI,95.45,6223.3,65,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
1306-RPWXZ,20.45,1024.65,49,No,Two year,No,Credit card (automatic),No
8949-JTMAY,98.6,2933.2,29,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
2774-LVQUS,83.05,1258.3,15,Yes,Month-to-month,Fiber optic,Electronic check,Yes
3097-PYWXL,19.95,82.9,4,No,Month-to-month,No,Electronic check,Yes
2266-SJNAT,109.15,7789.6,72,No,One year,Fiber optic,Credit card (automatic),No
0869-PAPRP,85.7,2067.0,26,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
4238-JSSWH,102.05,3452.55,35,No,Month-to-month,Fiber optic,Bank transfer (automatic),No
2972-YDYUW,94.7,5468.95,57,No,One year,Fiber optic,Electronic check,No
1104-FEJAM,64.4,1802.15,28,No,Month-to-month,DSL,Electronic check,No
2809-ILCYT,26.8,733.55,25,No,One year,No,Mailed check,Yes
5499-ECUTN,66.05,3021.45,47,No,One year,DSL,Credit card (automatic),Yes
4981-FLTMF,65.2,3687.85,57,No,Month-to-month,DSL,Bank transfer (automatic),No
9121-PHQSR,85.05,1391.15,16,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
3113-IWHLC,55.8,274.35,5,No,Month-to-month,DSL,Mailed check,Yes
3211-ILJTT,70.4,1214.05,17,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
4612-THJBS,104.75,5510.65,56,Yes,One year,Fiber optic,Bank transfer (automatic),Yes
4277-BWBML,19.95,1322.85,72,No,Two year,No,Bank transfer (automatic),No
4094-NSEDU,94.25,1973.75,21,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0234-TEVTT,45.0,2196.3,48,No,One year,DSL,Credit card (automatic),No
4304-TSPVK,114.9,7843.55,68,No,Two year,Fiber optic,Bank transfer (automatic),No
1552-AAGRX,106.4,3211.9,30,No,Month-to-month,Fiber optic,Bank transfer (automatic),No
2637-FKFSY,46.1,130.15,3,No,Month-to-month,DSL,Mailed check,Yes
9796-MVYXX,39.7,692.35,14,No,Two year,DSL,Mailed check,No
7874-ECPQJ,20.05,85.5,4,No,Month-to-month,No,Bank transfer (automatic),Yes
0020-INWCK,95.75,6849.4,71,No,Two year,Fiber optic,Credit card (automatic),Yes
7089-RKVSZ,24.4,203.95,8,No,One year,No,Mailed check,No
2683-JXWQQ,33.6,2117.2,61,No,Month-to-month,DSL,Bank transfer (automatic),No
9548-ZMVTX,90.45,6565.85,72,No,Two year,Fiber optic,Bank transfer (automatic),No
8739-XNIKG,84.0,424.75,5,No,Month-to-month,Fiber optic,Electronic check,Yes
9755-JHNMN,67.4,3306.85,49,No,Two year,DSL,Bank transfer (automatic),No
3981-QSVQI,19.7,168.9,8,No,Month-to-month,No,Bank transfer (automatic),Yes
2789-HQBOU,80.35,253.8,3,No,Month-to-month,Fiber optic,Electronic check,Yes
9424-CMPOG,19.6,197.4,9,No,Two year,No,Mailed check,No
5067-WJEUN,54.2,3838.2,67,No,Two year,DSL,Bank transfer (automatic),Yes
3450-WXOAT,45.2,2065.15,46,No,Month-to-month,DSL,Credit card (automatic),Yes
9251-WNSOD,75.1,5064.45,67,No,One year,DSL,Mailed check,No
6974-DAFLI,19.7,1140.05,55,No,One year,No,Electronic check,No
2616-UUTFK,72.75,2447.45,33,No,Month-to-month,DSL,Bank transfer (automatic),Yes
7064-JHXCE,20.05,1263.9,62,No,Two year,No,Credit card (automatic),No
5103-MHMHY,45.95,45.95,1,Yes,Month-to-month,DSL,Mailed check,No
7989-AWGEH,39.2,1838.15,49,No,Month-to-month,DSL,Electronic check,Yes
4373-VVHQL,44.75,44.75,1,No,Month-to-month,DSL,Electronic check,Yes
4559-UWIHT,82.65,1185.0,14,No,Month-to-month,Fiber optic,Electronic check,Yes
7268-IGMFD,93.9,1743.9,18,No,Month-to-month,Fiber optic,Bank transfer (automatic),No
1846-XWOQN,70.15,70.15,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0235-KGSLC,85.55,85.55,1,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
6650-BWFRT,117.15,8529.5,72,No,Two year,Fiber optic,Credit card (automatic),Yes
9570-KYEUA,99.25,6549.45,64,No,Two year,Fiber optic,Credit card (automatic),No
6993-YGFJV,112.55,7806.5,69,No,Two year,Fiber optic,Bank transfer (automatic),Yes
2712-SYWAY,25.7,25.7,1,No,Month-to-month,No,Electronic check,Yes
0730-BGQGF,90.3,6287.3,71,No,Two year,DSL,Credit card (automatic),No
