customerID,InternetService,Churn,tenure,MonthlyCharges,TotalCharges
5494-WOZRZ,DSL,No,71,82.0,5999.85
1302-UHBDD,Fiber optic,No,20,89.95,1648.45
2234-EOFPT,DSL,No,72,79.35,5753.25
8619-IJNDK,DSL,No,71,64.05,4492.9
8378-LKJAF,Fiber optic,No,38,101.15,3956.7
8182-BJDSI,Fiber optic,Yes,28,89.95,2625.55
2528-HFYZX,Fiber optic,Yes,17,76.45,1233.4
1153-GNOLC,DSL,No,33,39.1,1309.0
3298-QEICA,DSL,No,23,34.6,813.45
0788-DXBFY,No,No,58,19.55,1108.8
3597-YASZG,Fiber optic,No,70,104.45,7349.35
3496-LFSZU,Fiber optic,No,4,70.5,294.2
5242-UOWHD,No,No,45,20.35,929.2
2482-CZGBB,Fiber optic,Yes,10,70.0,740.0
6479-SZPLM,No,No,36,19.45,754.5
8097-VBQTZ,DSL,No,54,69.9,3883.3
4500-HKANN,DSL,No,23,59.7,1414.2
9917-KWRBE,DSL,No,41,78.35,3211.2
3420-ZDBMA,Fiber optic,No,5,71.45,371.6
2212-LYASK,DSL,No,27,45.85,1246.4
1393-IMKZG,Fiber optic,No,1,95.85,95.85
8069-RHUXK,DSL,No,67,35.7,2545.7
3398-GCPMU,DSL,No,72,89.55,6448.85
2908-WGAXL,No,No,56,24.95,1468.9
3378-AJRAO,No,No,44,24.85,1013.6
1013-QCWAM,Fiber optic,No,66,100.8,6690.75
0866-QLSIR,DSL,Yes,34,64.4,2088.75
6050-FFXES,Fiber optic,No,69,105.35,7240.65
7181-BQYBV,Fiber optic,Yes,1,102.45,102.45
0362-RAOQO,No,No,40,19.65,830.25
9554-DFKIC,DSL,No,30,54.45,1588.7
5527-ACHSO,DSL,No,11,70.5,829.3
0829-DDVLK,No,No,15,20.1,302.45
1399-UBQIU,DSL,No,11,69.35,712.25
1813-JLKWR,No,No,64,19.8,1336.65
0336-PIKEI,DSL,No,72,74.4,5360.75
7322-OCWHC,Fiber optic,No,72,93.05,6735.05
9537-VHDTA,DSL,No,1,51.2,51.2
4957-TIALW,DSL,No,15,65.6,1010.0
2054-PJOCK,DSL,No,60,80.55,4847.05
9150-HEPMB,DSL,No,56,52.7,3019.7
9030-QGZNL,No,No,8,20.85,161.65
6204-IEUXJ,Fiber optic,Yes,3,80.1,217.55
3126-WQMGH,DSL,No,49,52.15,2583.75
4529-CKBCL,Fiber optic,Yes,2,80.2,146.05
2506-CLAKW,Fiber optic,Yes,6,98.15,567.45
7176-WRTNX,Fiber optic,No,70,114.95,7711.25
1583-IHQZE,Fiber optic,Yes,12,112.95,1384.75
5732-IKGQH,Fiber optic,No,52,104.45,5481.25
9239-GZHZE,Fiber optic,No,72,113.65,8124.2
7205-BAIAD,No,No,40,20.6,827.3
0151-ONTOV,Fiber optic,Yes,1,70.9,70.9
4140-MUHUG,Fiber optic,Yes,3,86.85,220.95
0093-EXYQL,Fiber optic,No,40,91.55,3673.6
8064-RAVOH,DSL,No,1,49.85,49.85
0219-QAERP,No,No,30,19.8,576.65
0320-JDNQG,Fiber optic,Yes,23,99.85,2331.3
7180-PISOG,Fiber optic,Yes,1,74.5,74.5
9168-INPSZ,Fiber optic,No,44,104.15,4495.65
3571-RFHAR,Fiber optic,Yes,65,109.15,6941.2
0015-UOCOJ,DSL,No,7,48.2,340.35
5334-AFQJB,No,No,72,25.1,1789.9
2754-SDJRD,Fiber optic,No,8,100.15,908.55
9578-VRMNM,DSL,Yes,16,65.2,1043.35
1587-FKLZB,Fiber optic,Yes,66,99.5,6822.15
6140-QNRQQ,Fiber optic,Yes,1,71.55,71.55
8963-JLGJT,DSL,No,3,55.9,157.55
4307-KTUMW,Fiber optic,Yes,53,93.9,5029.2
1465-LNTLJ,DSL,No,8,64.4,581.7
5440-FLBQG,Fiber optic,Yes,69,108.4,7318.2
2135-DQWAQ,Fiber optic,No,5,85.3,420.45
4056-QHXHZ,Fiber optic,No,72,107.45,7576.7
7470-MCQTK,DSL,Yes,13,48.75,633.4
7488-MXJIV,Fiber optic,Yes,4,85.65,321.65
7401-JIXNM,DSL,No,54,91.3,4965.0
9339-FIIJL,DSL,No,72,85.95,6151.9
2027-FECZV,Fiber optic,Yes,12,106.7,1253.9
2672-DZUOY,DSL,Yes,1,25.15,25.15
4706-DGAHW,DSL,No,1,45.2,45.2
3870-MQAMG,Fiber optic,Yes,54,110.35,5893.15
6670-MFRPK,Fiber optic,No,69,79.2,5420.65
6177-PEVRA,DSL,No,48,55.5,2627.35
4800-CZMPC,Fiber optic,Yes,48,103.25,5037.55
4813-HQMGZ,Fiber optic,No,8,90.25,743.75
7579-KKLOE,DSL,No,71,91.25,6589.6
7377-DMMRI,DSL,Yes,2,47.8,92.45
8402-EIVQS,Fiber optic,No,67,100.9,6733.15
4947-DSMXK,Fiber optic,No,34,97.7,3410.0
7245-NIIWQ,Fiber optic,No,3,69.85,199.85
0002-ORFBO,DSL,No,9,65.6,593.3
3324-OIRTO,Fiber optic,No,71,104.65,7288.4
5414-OFQCB,Fiber optic,No,57,90.45,5229.8
4967-WPNCF,DSL,No,72,63.7,4464.8
8552-OBVRU,Fiber optic,No,48,104.5,5068.05
8499-BRXTD,No,No,18,20.1,401.85
9154-QDGTH,Fiber optic,No,43,104.3,4451.85
8197-BFWVU,DSL,No,72,93.25,6688.95
2577-GVSIL,DSL,No,35,73.45,2661.1
9367-OIUXP,No,No,4,20.7,73.05
6770-UAYGJ,No,No,49,25.25,1211.65
6463-HHXJR,Fiber optic,No,71,100.5,7030.65
7928-VJYAB,Fiber optic,No,11,90.6,1020.2
1187-WILMM,DSL,No,63,89.4,5597.65
9776-OJUZI,Fiber optic,No,65,95.45,6223.3
1306-RPWXZ,No,No,49,20.45,1024.65
8949-JTMAY,Fiber optic,Yes,29,98.6,2933.2
2774-LVQUS,Fiber optic,Yes,15,83.05,1258.3
3097-PYWXL,No,No,4,19.95,82.9
2266-SJNAT,Fiber optic,No,72,109.15,7789.6
0869-PAPRP,Fiber optic,No,26,85.7,2067.0
4238-JSSWH,Fiber optic,No,35,102.05,3452.55
2972-YDYUW,Fiber optic,No,57,94.7,5468.95
1104-FEJAM,DSL,No,28,64.4,1802.15
2809-ILCYT,No,No,25,26.8,733.55
5499-ECUTN,DSL,No,47,66.05,3021.45
4981-FLTMF,DSL,No,57,65.2,3687.85
9121-PHQSR,Fiber optic,No,16,85.05,1391.15
3113-IWHLC,DSL,No,5,55.8,274.35
3211-ILJTT,Fiber optic,Yes,17,70.4,1214.05
4612-THJBS,Fiber optic,Yes,56,104.75,5510.65
4277-BWBML,No,No,72,19.95,1322.85
4094-NSEDU,Fiber optic,Yes,21,94.25,1973.75
0234-TEVTT,DSL,No,48,45.0,2196.3
4304-TSPVK,Fiber optic,No,68,114.9,7843.55
1552-AAGRX,Fiber optic,No,30,106.4,3211.9
2637-FKFSY,DSL,No,3,46.1,130.15
9796-MVYXX,DSL,No,14,39.7,692.35
7874-ECPQJ,No,No,4,20.05,85.5
0020-INWCK,Fiber optic,No,71,95.75,6849.4
7089-RKVSZ,No,No,8,24.4,203.95
2683-JXWQQ,DSL,No,61,33.6,2117.2
9548-ZMVTX,Fiber optic,No,72,90.45,6565.85
8739-XNIKG,Fiber optic,No,5,84.0,424.75
9755-JHNMN,DSL,No,49,67.4,3306.85
3981-QSVQI,No,No,8,19.7,168.9
2789-HQBOU,Fiber optic,No,3,80.35,253.8
9424-CMPOG,No,No,9,19.6,197.4
5067-WJEUN,DSL,No,67,54.2,3838.2
3450-WXOAT,DSL,No,46,45.2,2065.15
9251-WNSOD,DSL,No,67,75.1,5064.45
6974-DAFLI,No,No,55,19.7,1140.05
2616-UUTFK,DSL,No,33,72.75,2447.45
7064-JHXCE,No,No,62,20.05,1263.9
5103-MHMHY,DSL,Yes,1,45.95,45.95
7989-AWGEH,DSL,No,49,39.2,1838.15
4373-VVHQL,DSL,No,1,44.75,44.75
4559-UWIHT,Fiber optic,No,14,82.65,1185.0
7268-IGMFD,Fiber optic,No,18,93.9,1743.9
1846-XWOQN,Fiber optic,Yes,1,70.15,70.15
0235-KGSLC,Fiber optic,Yes,1,85.55,85.55
6650-BWFRT,Fiber optic,No,72,117.15,8529.5
9570-KYEUA,Fiber optic,No,64,99.25,6549.45
6993-YGFJV,Fiber optic,No,69,112.55,7806.5
2712-SYWAY,No,No,1,25.7,25.7
0730-BGQGF,DSL,No,71,90.3,6287.3
5498-IBWPI,DSL,No,66,49.4,3251.85
9101-NTIXF,No,No,2,19.4,50.6
0013-SMEOE,Fiber optic,No,71,109.7,7904.25
9314-QDMDW,DSL,No,11,61.25,729.95
9308-ANMVE,DSL,No,47,55.3,2654.05
2884-GBPFB,Fiber optic,Yes,35,70.3,2416.55
3757-NJYBX,Fiber optic,Yes,32,106.35,3520.75
3413-DHLPB,Fiber optic,No,60,103.75,5969.95
7649-PHJVR,No,No,11,19.5,226.8
6114-TCFID,DSL,No,29,39.5,1082.75
3787-TRIAL,DSL,No,21,26.05,565.75
2573-GYRUU,Fiber optic,No,48,91.05,4370.75
5156-UMKOW,DSL,No,3,29.65,90.05
1247-QBVSH,DSL,No,43,50.2,2169.4
6734-GMPVK,Fiber optic,No,5,105.3,550.6
9822-OAOVB,DSL,No,1,55.45,55.45
6161-ERDGD,DSL,No,71,85.45,6300.85
1226-JZNKR,No,No,8,19.8,160.05
7318-EIVKO,DSL,No,8,59.25,436.6
3771-PZOBW,Fiber optic,No,20,90.7,1781.35
5136-KCKGI,Fiber optic,Yes,33,103.7,3467.0
8231-BSWXX,Fiber optic,No,71,79.05,5552.5
6486-LHTMA,Fiber optic,No,31,90.7,2835.5
4083-BFNYK,Fiber optic,No,38,95.0,3591.25
3722-WPXTK,Fiber optic,Yes,1,88.35,88.35
7389-KBFIT,DSL,No,2,30.25,63.75
7176-WIONM,DSL,No,12,49.85,617.15
5141-ZUVBH,Fiber optic,No,9,93.0,870.25
1089-HDMKP,DSL,No,11,54.55,601.25
7623-HKYRK,No,No,6,19.7,111.65
0310-SUCIN,DSL,No,71,84.8,6046.1
5197-PYEPU,Fiber optic,No,42,94.45,3923.8
2929-ERCFZ,Fiber optic,Yes,8,94.2,777.3
7548-SEPYI,Fiber optic,Yes,5,96.25,512.45
8835-VSDSE,Fiber optic,Yes,2,70.7,141.45
6619-RPLQZ,No,No,45,20.85,892.15
3275-RHRNE,DSL,No,28,60.0,1682.05
3503-TYDAY,Fiber optic,No,43,80.45,3398.9
6901-GOGZG,DSL,No,60,84.95,4984.85
1623-NLDOT,DSL,Yes,42,33.55,1445.3
7021-XSNYE,DSL,No,7,49.65,305.55
9621-OUPYD,No,No,25,20.2,507.9
9898-KZQDZ,Fiber optic,Yes,40,94.55,3640.45
8982-NHAVY,Fiber optic,No,27,100.5,2673.45
4307-KWMXE,DSL,No,10,35.75,389.8
0141-YEAYS,Fiber optic,No,27,86.45,2401.05
2450-ZKEED,DSL,No,11,53.8,651.55
3694-DELSO,DSL,No,4,38.55,156.1
3893-JRNFS,DSL,No,68,39.9,2796.35
9603-OAIHC,Fiber optic,No,1,70.05,70.05
1133-KXCGE,No,No,18,20.1,407.05
5236-PERKL,Fiber optic,Yes,57,112.95,6465.0
0142-GVYSN,No,No,26,20.3,511.25
1049-FYSYG,DSL,No,17,35.65,646.05
7854-FOKSF,DSL,Yes,1,35.9,35.9
2519-FAKOD,Fiber optic,Yes,38,99.25,3777.15
8406-LNMHF,Fiber optic,No,59,82.95,4903.15
1821-BUCWY,DSL,No,30,55.65,1653.85
8263-JQAIK,DSL,Yes,2,24.45,47.5
0023-UYUPN,No,No,50,25.2,1306.3
8314-DPQHL,DSL,No,9,50.8,463.6
1465-WCZVT,No,No,3,19.65,60.65
9481-SFCQY,DSL,No,14,59.8,824.85
6360-SVNWV,Fiber optic,No,31,73.55,2094.65
0567-GGCAC,DSL,No,7,61.4,438.9
7089-IVVAZ,Fiber optic,Yes,8,103.35,847.3
8884-MRNSU,No,No,17,19.9,329.75
2171-UDMFD,No,No,32,19.45,674.55
9050-IKDZA,Fiber optic,No,2,81.5,162.55
2205-YMZZJ,Fiber optic,Yes,7,84.8,546.95
9802-CAQUT,Fiber optic,No,72,109.55,7887.25
1254-IZEYF,Fiber optic,Yes,31,99.95,3186.65
0187-WZNAB,Fiber optic,No,27,74.4,1972.35
9492-TOKRI,Fiber optic,Yes,18,90.0,1527.35
1475-VWVDO,Fiber optic,No,7,74.9,490.55
9221-OTIVJ,Fiber optic,Yes,14,104.85,1531.4
1357-MVDOZ,DSL,No,11,59.65,683.25
7602-MVRMB,Fiber optic,No,72,110.45,8058.85
3325-FUYCG,Fiber optic,Yes,28,106.1,2847.4
5908-QMGOE,Fiber optic,Yes,15,74.2,1133.9
1197-BVMVG,Fiber optic,No,4,74.45,294.45
5406-KGRMX,No,No,71,24.55,1719.15
8481-YYXWG,Fiber optic,Yes,5,89.35,461.7
5968-HYJRZ,No,No,47,24.55,1160.45
5198-EFNBM,Fiber optic,No,57,90.65,5199.8
7516-GMHUV,Fiber optic,No,50,105.05,5163.3
7140-ADSMJ,No,No,8,20.45,162.3
2230-XTUWL,No,No,48,19.55,883.35
7706-YLMQA,No,No,70,19.7,1341.5
2585-KTFRE,DSL,No,1,70.45,70.45
7994-UYIVZ,Fiber optic,No,8,85.65,659.45
2609-IAICY,Fiber optic,Yes,1,77.15,77.15
1740-CSDJP,DSL,Yes,1,35.25,35.25
7717-BICXI,No,No,60,20.55,1205.05
6559-RAKOZ,Fiber optic,No,49,97.95,4917.9
2636-OHFMN,DSL,Yes,4,48.55,201.0
4716-MRVEN,No,No,29,20.0,599.3
2143-LJULT,No,No,67,25.25,1733.15
1323-OOEPC,Fiber optic,Yes,53,98.4,5149.5
3200-MNQTF,DSL,No,67,70.9,4677.1
6164-HXUGH,No,No,6,19.85,119.3
5630-IXDXV,Fiber optic,No,47,106.35,4849.1
0320-DWVTU,Fiber optic,No,53,99.5,5424.25
9135-MGVPY,DSL,No,69,84.7,5878.9
1212-GLHMD,Fiber optic,No,3,86.05,244.85
7878-JGDKK,DSL,No,4,44.55,220.75
1088-AUUZZ,DSL,No,56,75.85,4261.2
0397-GZBBC,Fiber optic,Yes,59,93.85,5574.75
6614-YWYSC,No,No,61,25.0,1501.75
9588-OZDMQ,DSL,No,2,45.0,89.75
7641-EUYET,Fiber optic,Yes,46,100.7,4541.2
6476-EPYZR,No,No,12,20.5,255.5
9921-ZVRHG,Fiber optic,Yes,14,80.45,1072.0
1174-FGIFN,Fiber optic,No,28,90.45,2509.25
6620-HVDUJ,DSL,No,24,60.45,1440.75
4701-MLJPN,DSL,Yes,31,55.25,1715.65
1032-MAELW,DSL,No,68,78.45,5333.35
7641-TQFHN,Fiber optic,No,39,100.55,3895.35
1552-TKMXS,No,No,42,20.35,869.9
9206-GVPEQ,DSL,Yes,13,54.45,706.85
8622-ZLFKO,Fiber optic,No,6,90.75,512.25
1596-BBVTG,Fiber optic,Yes,35,75.35,2636.05
6188-UXBBR,No,No,38,20.25,814.75
2333-KWEWW,No,No,18,20.05,388.6
5702-SKUOB,No,No,4,19.6,93.45
1134-YWTYF,DSL,No,27,53.8,1389.85
6061-GWWAV,DSL,No,41,70.2,2894.55
0679-TDGAK,DSL,No,50,75.5,4025.6
6585-WCEWR,No,No,72,20.35,1354.4
9067-YGSCA,No,No,70,26.05,1856.4
9067-SQTNS,No,No,44,20.6,926.0
8433-WXGNA,Fiber optic,Yes,2,75.7,189.2
1776-SPBWV,No,No,34,20.1,682.1
8735-SDUFN,No,No,72,24.3,1778.7
9668-PUGNU,No,No,71,24.5,1816.2
9405-GPBBG,Fiber optic,No,64,110.5,7069.25
1926-QUZNN,No,No,72,25.25,1841.2
3707-GNWHM,Fiber optic,Yes,1,74.25,74.25
7016-NVRIC,Fiber optic,No,29,90.1,2656.7
5829-NVSQN,DSL,No,23,68.75,1689.45
9565-AXSMR,No,No,52,19.2,1054.75
8922-LIEGH,Fiber optic,Yes,25,89.7,2187.55
8869-LIHMK,Fiber optic,No,64,115.1,7334.05
8245-UMPYT,Fiber optic,Yes,16,96.4,1581.2
5186-SAMNZ,Fiber optic,Yes,1,69.5,69.5
0447-RXSGD,Fiber optic,No,24,99.65,2404.85
4927-WWOOZ,Fiber optic,No,2,91.45,171.45
5788-YPOEG,DSL,No,34,84.75,2839.45
5373-SFODM,Fiber optic,Yes,36,85.25,3132.75
0661-KBKPA,DSL,No,53,78.75,3942.45
9081-WWXKP,No,No,47,20.25,873.4
0784-ZQJZX,No,No,72,19.9,1529.65
3133-PZNSR,Fiber optic,No,72,97.75,6991.6
5766-ZJYBB,No,Yes,1,19.4,19.4
8931-GJJIQ,Fiber optic,Yes,9,83.3,803.3
4277-PVRAN,Fiber optic,Yes,8,80.1,679.3
0022-TCJCI,DSL,Yes,45,62.7,2791.5
0722-SVSFK,Fiber optic,No,7,100.4,715.0
3612-YVGSJ,No,No,71,24.45,1681.6
9825-YCXWZ,Fiber optic,No,41,101.1,4016.2
5397-NSKQG,DSL,No,67,50.9,3281.65
8565-HBFNN,Fiber optic,No,69,107.2,7317.1
2000-DHJUY,DSL,No,70,92.2,6474.45
0203-HHYIJ,No,Yes,25,25.3,676.35
8670-ERCJH,Fiber optic,No,72,113.4,8164.1
7758-UJWYS,DSL,No,34,40.55,1325.85
2050-ONYDQ,No,No,65,26.0,1654.85
7055-JCGNI,Fiber optic,No,70,111.95,7795.95
0739-UUAJR,DSL,No,72,53.8,3952.45
4826-DXMUP,DSL,No,35,72.1,2495.15
0952-KMEEH,Fiber optic,Yes,13,98.15,1230.25
7285-KLOTR,DSL,No,12,78.85,876.75
0654-PQKDW,DSL,No,62,70.75,4263.45
7175-NTIXE,DSL,No,25,76.15,1992.95
7963-SHNDT,DSL,No,52,39.1,1982.1
9796-BPKIW,Fiber optic,No,8,69.95,562.7
0188-GWFLE,No,No,2,20.05,33.7
8129-GMVGI,No,No,56,20.05,1090.1
2882-DDZPG,No,No,12,19.45,227.45
3547-LQRIK,No,No,47,26.9,1250.85
9137-NOQKA,No,No,2,19.2,37.2
5843-TTHGI,DSL,No,18,50.0,892.7
1849-RJYIG,DSL,No,8,60.0,487.75
8868-GAGIO,Fiber optic,No,45,84.55,3713.95
4061-UKJWL,DSL,No,3,45.45,141.7
5380-XPJNZ,No,No,38,20.05,678.2
8263-QMNTJ,Fiber optic,No,72,115.55,8425.3
8178-EYZUO,Fiber optic,Yes,46,93.7,4154.8
3230-JCNZS,Fiber optic,No,71,99.0,7061.65
0277-ORXQS,DSL,No,66,50.55,3364.55
5130-IEKQT,Fiber optic,Yes,25,105.95,2655.25
3230-WYKIR,DSL,Yes,18,82.0,1425.45
7996-BPXHY,No,No,13,25.0,332.5
3227-WLKLI,DSL,No,65,91.55,5963.95
0407-BDJKB,Fiber optic,Yes,60,95.75,5742.9
2266-FUBDZ,No,No,15,19.35,278.85
8237-ULIXL,No,No,72,24.85,1871.85
9600-UDOPK,Fiber optic,Yes,30,94.05,2866.45
8216-AZUUZ,Fiber optic,No,42,100.4,4303.65
9153-BTBVV,No,No,71,25.0,1753.0
4074-SJFFA,DSL,Yes,1,54.75,54.75
3269-ATYWD,Fiber optic,Yes,39,95.65,3759.05
5186-PEIZU,No,No,35,19.25,617.65
1074-AMIOH,Fiber optic,No,53,108.25,5935.1
4910-GMJOT,Fiber optic,Yes,1,94.6,94.6
0354-WYROK,Fiber optic,Yes,31,98.9,2911.3
4361-FEBGN,No,No,48,20.15,982.95
7748-UMTRK,Fiber optic,No,30,101.3,2974.5
0380-ZCSBI,No,No,10,20.0,198.7
7145-FEJWU,Fiber optic,No,12,105.3,1275.65
6463-MVYRY,DSL,No,57,69.85,4003.0
3969-JQABI,DSL,No,58,65.25,3791.6
9624-EGDEQ,No,No,37,19.8,813.3
1051-EQPZR,No,No,44,19.6,780.25
5849-ASHZJ,No,No,27,20.05,552.9
5780-INQIK,DSL,No,8,49.4,408.25
7576-OYWBN,Fiber optic,Yes,3,76.05,231.8
4526-ZJJTM,Fiber optic,No,25,88.4,2191.15
8384-FZBJK,Fiber optic,No,57,100.6,5611.7
3750-RNQKR,No,No,12,19.45,246.25
0962-CQPWQ,No,No,62,20.3,1296.15
3096-YXENJ,Fiber optic,No,65,107.65,7082.85
1265-BCFEO,DSL,No,71,80.45,5662.25
5837-LXSDN,DSL,No,21,58.85,1215.45
5945-AZYHT,Fiber optic,No,71,109.6,7854.15
8325-QRPZR,Fiber optic,No,7,75.15,525.0
6384-VMJHP,DSL,No,72,73.0,5265.2
2262-SLNVK,Fiber optic,No,1,70.1,70.1
7730-CLDSV,Fiber optic,No,72,98.65,7129.45
1135-HIORI,Fiber optic,No,64,111.45,7266.95
0164-APGRB,Fiber optic,No,72,114.9,8496.7
6481-ESCNL,Fiber optic,No,29,100.55,2878.75
1790-NESIO,No,No,13,20.4,261.3
1550-EENBN,Fiber optic,No,31,104.35,3205.6
5539-TMZLF,Fiber optic,Yes,1,69.75,69.75
4323-SADQS,DSL,Yes,7,34.5,279.25
4446-BZKHU,Fiber optic,Yes,61,105.55,6281.45
5202-IVJNU,DSL,Yes,39,30.1,1131.3
5976-JCJRH,Fiber optic,Yes,10,70.3,738.2
8198-RKSZG,DSL,No,14,80.45,1137.05
0137-OCGAB,Fiber optic,Yes,1,80.2,80.2
3351-NQLDI,Fiber optic,Yes,67,94.35,6341.45
9297-EONCV,DSL,No,72,91.35,6697.2
7593-JNWRU,DSL,Yes,6,44.6,260.8
4588-YBNIB,No,Yes,1,19.6,19.6
1069-QJOEE,No,No,25,19.9,505.45
3336-JORSO,Fiber optic,Yes,33,110.45,3655.45
7799-DSEWS,DSL,No,18,68.35,1299.8
8766-PAFNE,DSL,No,71,79.1,5564.85
5315-CKEQK,DSL,No,28,51.0,1381.8
3130-ICDUP,Fiber optic,No,2,80.55,188.1
0820-FNRNX,DSL,No,17,66.7,1077.05
0880-FVFWF,Fiber optic,No,56,86.4,4922.4
4611-ANLQC,DSL,No,60,50.05,2911.5
4213-HKBJO,No,No,33,25.7,826.1
2792-LSHWX,Fiber optic,No,1,83.4,83.4
5028-GZLDO,Fiber optic,Yes,2,70.7,140.7
0014-BMAQU,Fiber optic,No,63,84.65,5377.8
6861-XWTWQ,Fiber optic,Yes,7,99.25,665.45
9018-PCIOK,DSL,No,55,64.75,3617.1
4837-QUSFT,Fiber optic,No,65,100.15,6643.5
6877-TJMBR,Fiber optic,Yes,1,84.8,84.8
9953-ZMKSM,No,No,63,25.25,1559.3
0907-HQNTS,Fiber optic,No,70,113.0,7987.6
7665-NKLAV,DSL,No,36,40.65,1547.35
6769-DCQLI,Fiber optic,Yes,52,105.0,5426.85
2433-KMEAS,DSL,Yes,22,54.45,1127.35
4391-LNRXK,Fiber optic,No,22,94.95,2142.8
8250-ZNGGW,DSL,No,5,59.9,287.85
2195-ZRVAX,Fiber optic,Yes,47,85.3,4045.65
3550-SAHFP,Fiber optic,Yes,33,83.35,2757.85
2011-TRQYE,DSL,Yes,18,33.5,600.0
8562-GHPPI,No,No,1,19.8,19.8
5893-PYOLZ,DSL,No,56,81.8,4534.45
4986-MXSFP,No,No,2,20.0,40.9
6131-FOYAS,DSL,No,35,59.6,2094.9
3027-YNWZU,No,No,64,25.0,1584.8
5609-IMCGG,Fiber optic,No,15,84.35,1302.65
4873-ILOLJ,Fiber optic,Yes,24,90.35,2238.5
4727-MCYZG,DSL,No,1,55.55,55.55
9481-WHGWY,DSL,No,70,75.35,5437.75
2725-KXXWT,Fiber optic,Yes,1,90.75,90.75
9565-DJPIB,Fiber optic,Yes,4,89.6,365.65
4328-VUFWD,DSL,No,39,59.3,2209.15
3301-LSLWQ,DSL,No,29,66.1,1912.15
7473-ZBDSN,No,No,14,18.8,255.55
3166-PNEOF,DSL,No,61,86.45,5175.3
5639-NTUPK,DSL,No,13,52.1,670.65
8780-YRMTT,DSL,No,66,47.4,3177.25
8348-HFYIV,DSL,Yes,2,49.25,90.35
5140-FOMCQ,Fiber optic,No,59,109.15,6557.75
6242-SGYTS,Fiber optic,No,62,94.95,5791.85
8166-ORCHU,Fiber optic,No,33,93.55,3055.5
8414-OOEEL,DSL,No,66,79.5,5196.1
8454-AATJP,Fiber optic,No,72,115.05,8405.0
6849-WLEYG,No,Yes,1,19.75,19.75
4659-NZRUF,Fiber optic,Yes,19,95.15,1789.25
4531-AUZNK,Fiber optic,No,51,95.15,5000.05
4191-XOVOM,Fiber optic,No,63,105.4,6713.2
2150-OEGBV,No,No,27,20.1,562.6
8429-XIBUM,Fiber optic,Yes,22,101.35,2317.1
1855-CFULU,No,No,4,20.05,91.45
4878-BUNFV,No,No,42,20.7,828.85
1872-EBWSC,No,No,29,20.35,617.35
2608-BHKFN,Fiber optic,Yes,4,70.05,266.9
7026-YMSBE,No,No,30,19.7,625.05
7341-LXCAF,Fiber optic,Yes,4,74.65,301.4
6997-UVGOX,DSL,No,71,85.45,6029.9
9674-EHPPG,DSL,No,46,40.4,1842.7
9462-MJUAW,DSL,Yes,4,50.4,206.6
8128-YVJRG,Fiber optic,Yes,7,79.65,604.7
5440-VHLUL,Fiber optic,No,69,105.2,7386.05
5781-BKHOP,Fiber optic,No,72,100.65,7334.05
4283-FUTGF,Fiber optic,Yes,19,79.85,1471.75
5213-TWWJU,Fiber optic,No,28,91.0,2626.15
1569-TTNYJ,Fiber optic,Yes,5,78.75,412.1
8628-MFKAX,Fiber optic,No,72,116.75,8277.05
2397-BRLOM,Fiber optic,Yes,8,80.45,583.45
7629-WIXZF,DSL,No,7,59.1,369.25
5445-GLVOT,DSL,No,22,49.8,1049.05
3976-HXHCE,No,No,72,19.3,1414.8
2466-NEJOJ,No,No,8,19.65,169.75
0254-KCJGT,DSL,No,52,81.4,4354.45
5472-CVMDX,DSL,No,68,38.9,2719.2
6461-SZMCV,DSL,No,71,87.95,6365.35
8150-QUDFX,No,No,2,19.85,51.6
9508-ILZDG,Fiber optic,No,34,96.35,3190.25
2346-DJQTB,DSL,No,35,24.15,812.5
1697-LYYYX,No,No,61,19.1,1143.8
1942-OQFRW,DSL,No,1,44.0,44.0
4749-VFKVB,DSL,Yes,1,50.1,50.1
9640-ZSLDC,DSL,No,53,60.6,3297.0
4231-LZUYM,No,No,72,25.65,1887.0
7598-UAASY,Fiber optic,Yes,2,76.4,151.8
7938-OUHIO,Fiber optic,Yes,3,98.7,293.65
8510-AWCXC,Fiber optic,Yes,13,100.8,1308.1
6128-AQBMT,DSL,No,41,53.95,2215.4
3594-BDSOA,No,No,24,20.4,482.8
0431-APWVY,Fiber optic,Yes,28,90.1,2598.95
5133-VRSAB,DSL,No,8,29.35,216.45
5996-DAOQL,No,No,1,20.45,20.45
6838-YAUVY,Fiber optic,No,54,95.1,5064.85
0484-JPBRU,No,No,41,25.25,996.45
7883-ROJOC,DSL,No,19,44.9,839.65
0244-LGNFY,DSL,No,72,92.65,6733.0
7274-CGTOD,DSL,No,62,43.7,2618.3
4295-YURET,DSL,No,56,72.6,4084.35
3426-NIYYL,DSL,Yes,15,51.55,765.5
8225-BTJAU,Fiber optic,Yes,10,79.25,793.55
4635-EJYPD,No,No,32,18.95,613.95
1866-ZSLJM,No,No,21,20.5,402.85
4636-TVXVG,No,No,62,19.95,1244.8
4236-UJPWO,DSL,No,2,24.5,46.4
9392-XBGTD,No,No,27,20.6,581.85
3387-VATUS,Fiber optic,Yes,5,94.85,462.8
6402-SSEJG,DSL,No,25,61.05,1540.2
1143-NMNQJ,Fiber optic,Yes,2,85.7,169.8
1169-SAOCL,Fiber optic,No,49,106.65,5168.1
1110-KYLGQ,Fiber optic,No,63,108.25,6780.1
9929-PLVPA,No,No,4,20.4,94.5
3518-PZXZQ,DSL,No,1,55.3,55.3
